x_1,x_2,x_3,x_4,x_5,x_6,x_7,y
4.57686433515015,,2.9782414240555877,4.230937837476739,,MB,1.374107101426226,4.654496150721107
0.3101853868005149,0.5671463149171043,12.519999390325964,3.831974065916009,,B,,14.551400651752736
2.3971796887209855,5.124244205998153,7.620325163309115,4.210100086272797,Dec,,0.5026530095396835,8.910324187047472
1.9758287859602728,,-2.754716986675043,2.0923738209969933,Dec,MM,2.3870537222338797,-0.03184370041001339
14.065429982335727,-1.0786331080992582,-1.4679362305265666,2.773962615929382,Dec,,,9.951689974865248
0.4387098043122988,-1.574965021189272,1.1231368377668183,,App,MB,,1.6809336952472589
,,-7.111456898874221,4.158054003095408,Dec,MM,,-5.976153862236995
5.074084267704036,,-5.240839407809666,4.120774568257655,Dec,MB,,-5.095550988699433
10.98834549173509,,16.27181583804872,3.3183414016971486,,MM,,28.965969336430188
12.20703471287978,3.6446397986973995,2.021585660141268,3.5071667978749015,Dec,MB,0.9700134866252446,11.34984883239385
0.7141452422647827,3.2255202160854965,15.130045494824994,4.519735471557333,Dec,MM,,16.21453364375549
-1.439426037710784,,16.567330553543744,3.614526660643798,,MM,,18.88416779433775
9.885769824017286,,,4.558664019655712,Dec,MB,3.3863282310355194,6.510067367320108
2.8095213857549926,1.523066245437486,12.029204036026172,2.942270035615862,,MB,,17.959907628363908
-1.7057472382138865,-2.6441582983476417,,4.056969859522634,Dec,,7.648543842289222,-4.490301534030559
14.54676421039604,-0.1935733154270891,,3.672118147998486,App,MM,,3.1476472631975034
10.481537057198627,2.068647621134326,14.850411137566915,3.234443405454502,,,,26.948918377926443
14.83496679595516,,,2.9597372355417315,,,,
9.07006587231137,-2.0716413672494403,-5.134281740442999,3.169002712124517,Dec,,,0.5605069031515231
-4.213081431480328,,15.639767443194849,1.0704993942419245,Dec,MA,,19.624546810613275
,,-2.8746595569588385,1.6642030297140864,Dec,MM,,-5.9056438193874605
7.302299716420206,,-6.478654714604957,4.144347572734875,App,MB,,-4.988836749125644
11.204477609730871,1.314335980623103,15.87701445574908,4.116448635252113,Dec,,,26.59366260368152
6.435653964605068,5.389881198390198,-4.550854681567742,3.1811875382159602,,MB,,-0.7910371903966884
0.5274193951993453,-2.2819987326894093,7.422172854498331,4.1797110205860335,Dec,,,7.278688780368114
2.496365143162084,-3.216876172564218,10.969509210579961,1.6717704785454437,App,MM,,18.3810250809462
2.7152598087050315,-2.3412285024810116,-6.7820997960493,3.0872941416051196,,,,-6.34670870712193
-2.085501067795623,,-0.29041293003375124,2.7713475122402986,Dec,,-4.991930764585206,-1.2187155159968666
5.308382336041241,-1.0932155598295183,9.743762085984049,2.0245760336089305,Dec,B,,18.579906771284875
-1.5605914965779002,0.762330841234959,-7.694383319815325,4.316300527352175,,MB,1.5060168993830332,-13.990195435766992
14.637952922174362,3.237121372240482,3.160136693687118,,,,,15.772764943977627
,0.2745570582017488,-4.001322335880053,4.241597033560787,,MB,,-2.1062782863905576
9.71872395546602,-0.18693338181122487,,4.672893909085361,App,MB,,15.577996890454134
3.729446620772194,0.09898587586362662,0.5994995576661495,2.996718723140804,App,B,6.973418047333553,4.029534147894235
6.484172792798066,,,1.643700160064876,,MM,-0.07026342819870957,-1.1553097696167556
11.232510167213912,-0.6962304983723444,,2.2124698250517114,App,A,,10.519741410799456
2.2452169655514336,-1.521660163193119,1.4080100389155135,3.1105937172801257,App,MB,0.48402605997126324,
7.959937305690172,,2.543149684101305,2.5978955748616435,,,,10.588858475846799
0.7096658129449036,2.138994286772697,,3.6224884161075965,,A,6.974986969960529,-1.0051613379269306
10.766740353235301,,-0.6380090424551002,4.071862826458885,Dec,B,,5.3649560934709974
,,16.833906600032766,1.2106001630861154,Dec,,7.9648912425753,33.76131581235045
-0.4857688211003639,,12.6440268945824,4.318816609243096,Dec,,6.008952711689046,12.720629046820179
-4.175051425742414,,11.7348042752249,3.780338680091818,Dec,,,10.168055083046454
-0.1864584195957235,,,1.8172464119851874,Dec,,,-7.1567389073967025
14.105091648130818,1.476522347950099,8.030104984305002,1.7987656914395744,App,,-1.009859323155705,23.59920366085972
13.197430018809756,2.8980815893803133,-3.827006435030423,,Dec,MM,,3.6936145364984063
1.240045597806711,3.567000964296806,-3.4395091245359417,1.7772715849745984,App,,0.18643629056826683,-1.06128401712238
5.213642693474782,,1.3041022901795465,3.209014565182812,,,,5.637722930331478
10.730497083735495,,6.139536517699268,4.260319812938499,,MM,,13.419282038740656
2.38112151511781,-0.1990512393633599,16.897484323657928,1.4338633621761467,App,MM,,26.08623927072611
11.232810564901657,,1.5634306411264305,4.298899977563395,,MB,,7.878131451588953
1.1850822703635,,7.823594155338164,1.9803751702105852,App,A,2.7363820801679104,12.962375195880671
8.811281250727825,,,2.6948151573299337,,MM,3.013458963702517,8.302194287328076
-1.5115358386828301,,,3.807931674334756,Dec,MB,,-5.104841810520412
1.8964331034934396,,4.050682618050962,4.746829940097677,Dec,,,2.3235500259893764
,,-0.1342619688203026,4.06280609310376,Dec,MM,,1.781532106673812
13.062945425062585,,4.883246943045327,3.513239320764863,Dec,,,15.647475536322315
2.8872627092176764,,4.457195537556661,2.760530766672478,App,MM,5.223554247555915,8.743917871272973
10.665917553040336,,-6.091275829324976,3.750513247432765,,MB,,-0.787854614405123
-3.863480908842587,1.0437817592022607,14.169147542433972,4.221809234757327,App,B,,12.295245911547243
12.063918545930731,,15.183820729463083,2.374625328037196,Dec,MM,1.0174572304250962,30.27251407202412
-6.6542433304628155,0.6423912712928351,11.225599218557658,2.895986656651986,App,MM,,9.604317500101871
0.7971152069935368,,-5.562819148846328,3.75405352585008,Dec,MB,,-7.868614664759463
-3.873539091224622,,4.843861257940974,3.7337637568560194,,,,1.7581626923122005
-1.8795937525185575,2.2378170750549167,-3.3669177573328284,1.1276751563535528,Dec,MB,,-2.76823917031473
14.60142492969849,0.7671879065809039,12.639438919324054,3.983752889675962,,MB,4.300432987961365,25.509773448151183
14.769050174244532,7.203715888592385,,2.0358451326282463,Dec,MM,,11.771585738737468
-4.909755374869332,,12.641326941943895,4.54450766511495,Dec,,-0.6806254288821438,8.55814645817781
11.320766921896583,-0.8569780767148658,-2.2532775514425207,1.707374260014146,Dec,MB,,8.441813539391907
-6.241295011909539,3.461614305141895,5.218004686593591,3.791025375358436,Dec,B,-0.14904418837550737,0.2280945965786274
-5.687533665425039,0.07613409549596462,14.781768965513802,2.929104503798445,Dec,,,14.820795858879634
-1.6013853254453103,-1.4797240444343414,-4.487690428093582,3.757725258975039,Dec,MB,,-8.39237392807233
-2.6287078746565538,6.688673859453461,,3.3707317824872485,Dec,MB,2.005421032806287,14.962925516897547
2.64890449257471,3.117669660682709,-5.867752671749725,2.1975164800009614,,B,,-3.619189629059736
-6.312556849000693,,4.301587820431424,4.201898138619954,App,,,-2.122551021414076
14.048473973978671,3.534567111399949,-1.8398777140331282,2.994417184901235,Dec,,,9.028080515216532
,,6.476709487529629,3.8884242401158238,Dec,MM,,18.48063730435696
14.390646150894257,0.8907359177067123,5.139972048093796,4.518210759292853,,B,,14.241517873013908
15.44612143955028,,1.3706936441380773,4.029641993469737,Dec,MB,,11.709896917841743
6.269252460353732,,-4.884027610366257,2.328629335714929,Dec,,,0.2691864042020353
10.985809949316304,,11.343382181792531,2.8533864472680093,Dec,,,23.680305943072398
6.9001663374529265,-1.3073898206112793,-0.6132252612657298,4.103614946043049,App,B,-1.4779172786173236,2.273199464380989
-5.058435124469096,,4.7863194544459535,2.82679509019868,Dec,MM,,2.8004703869697676
-5.216737957875026,,,3.5082639825662976,,A,,6.712833508001088
1.737258994534507,,,1.9587693382572018,App,MA,3.809667628153223,12.86821758316771
7.776054167146656,0.4622589157643536,-6.871014267188908,2.5797173310304107,,B,,-1.499949127360225
0.7716916056223031,,16.286406880086258,2.032151459854966,App,,-0.9557378499386258,23.333122818616474
-2.806623100006721,-1.5439563317209617,13.46846379672218,2.9427743966159796,,MA,-1.6220346716152085,15.383013220929733
9.936970867713223,,15.38551942678313,4.558794659366608,App,MM,,23.654713386404353
1.8387512121788099,,5.170844372355733,3.2170966605373246,Dec,A,,7.890969550270498
11.79393561110309,1.1729854662883519,4.007082245673413,3.3938214524493597,,,,13.820545309475172
13.855946568790097,2.2561861624971375,-4.066279761459623,2.8175348770331423,Dec,,-1.1499569048866887,6.397906155144089
3.776665031872449,,-0.7559904251453444,2.9160913303910783,App,MM,,2.5059766063854143
-5.807970172679124,,-2.1444583986031063,2.8903484978205536,,MB,,-6.73003502955391
0.02559108165549695,,-3.2326851835933876,2.0985650183210116,App,MB,,-2.1791721529159997
6.790061477045027,0.6655824140799732,,4.028516730119723,,,,12.662581308472621
8.020500805268789,-0.25878294320919526,10.858253864846539,4.281409651785756,Dec,,,17.234093723082186
8.443846660419274,0.055115160168702104,10.015210445476622,2.2922233426384064,,MA,,20.98847004588763
-2.109146457252116,-2.974413088177428,-4.491665500816073,4.493067412332718,Dec,B,,-10.881348010727859
-6.21835960685037,,3.053965583439423,4.14906714035221,App,B,,-3.4842313747740685
13.545295287806963,3.0246004270340228,16.475742185104735,2.8772844342784136,,,,32.17111162772437
14.812624093942853,2.1278761888573845,15.80750853599562,1.7331456821042217,App,,,34.12861416930584
12.864799362983463,0.1660317764408794,,3.6549662969055476,App,MM,,15.416287357297728
13.058047083260883,,12.541664609381133,4.2508860823407275,App,,,23.418186364503025
2.355001682976754,,5.496280288261227,1.151375476543755,Dec,MM,,11.811954366265708
-3.1157053517979305,,7.784810358917181,3.9378569129024648,,B,,5.556163109193649
15.35250187474177,2.364995796564077,14.13653566408042,1.768694442442523,App,,,32.38361855136815
,2.4461409581628297,8.732430041521468,2.4790710142547736,App,MM,6.038958572576503,8.165465034022438
11.237958996417982,,4.11596305143615,4.317283413286255,Dec,,,11.075103376231665
6.280986571059454,0.9236134359375597,-2.917838693431973,3.6254634660867353,App,MB,,0.12568962511306703
4.068063600208404,,-0.12235202081557972,1.734280568745305,Dec,,2.2466735731508107,5.429869004977705
15.206208292225346,,14.424075041490134,2.619221106722393,,MM,,31.35181086371868
-2.4539110993657065,-0.5604243373788871,16.479941154866477,2.8138649810761245,Dec,,,19.746117271912933
-6.125858941014229,,6.156067513069546,4.0968101927466005,App,B,2.890981800029184,0.683018842866566
8.610840138352795,2.284124004745358,-6.414399099204363,3.893101597317613,App,B,6.500242726283931,-3.186165751846962
-0.18220000340289566,,0.7350445432921973,3.5113570872790953,Dec,MM,,-0.01871606362608569
12.616996567895344,,12.65779257717752,,Dec,MA,,21.833377120701446
12.599866205984723,2.618230007671735,13.41483236128299,3.169307194627745,,MM,-3.618418969645996,26.928155237362578
2.501341531810999,,-7.846848180605598,4.749019965733897,,MM,,-12.345186002973993
-6.929624784897931,2.4328385875482392,6.075584382445587,4.271582600963376,Dec,MB,,-0.5528111423011359
8.674895755112187,,-8.00758654245472,,Dec,MB,4.372865294469101,
4.6915261323527755,2.320387676533273,-3.0570398080859063,2.4434650773559996,,MM,-2.288712456036155,1.1671206279613338
13.523980385513648,,12.610293847750686,3.306381616588729,Dec,MM,,26.32463386141808
,,-1.9349092439842464,4.228271048851226,,MB,,-7.798021501766449
10.971413363188047,4.593291514937874,-1.2743198986529078,2.7562925171851003,App,B,,7.803761281040449
9.79026150168828,,2.850753907153795,,,MA,,8.475316106768641
-3.4166626718013426,,-6.208265514164839,3.0831358426927062,Dec,MM,,-10.419498306077926
13.660496188050908,,-6.612964061876918,1.7971725210628013,App,MB,-0.6676690492658273,4.623127992737809
0.21935114332518602,4.338626980872281,-4.209002499010734,3.3142302742937564,Dec,A,,-5.531033804032752
11.2683047497066,-2.8419527771654796,-1.7399163261661759,2.0518966511494017,Dec,MB,,8.6085674431796
-6.295789069247018,,10.398883623295038,3.1890154827600194,,MB,2.6632117513265925,8.220926113556423
,,-3.844962294821298,3.593833151457524,,MB,,-6.473945992932903
0.9328683916334128,1.944859046197068,5.453786148577983,4.30962235628201,Dec,,3.585609546895612,4.7135334084771845
,2.173529245674377,,4.465623243811127,App,,-1.6285196949423577,-14.280622611037234
10.962513174946517,,13.422901220580663,1.2972038878769092,Dec,MM,,28.52782524288059
12.573801276654299,-0.263626977951005,13.942176598478692,4.756209199346534,,,,23.2554614996319
,1.0780431346190795,2.6408988863021907,1.880755219415854,,,,9.556207875639886
4.979898501899715,,12.49656158200452,4.230525594282518,Dec,MB,,17.081329668849264
2.4273097658939413,-2.163451356911608,0.10763682741901093,2.3569022417000896,,MB,,3.5594062807366313
-2.0231331091203186,,-7.07951615362708,3.2602937820536977,App,,,-10.820715326157679
-5.299744578147383,,-5.2399730969522125,,App,B,,-11.40196352703871
,0.15683600056623626,7.674213408184855,2.2835648461109477,App,MA,,18.960952194830863
-3.9590470956843022,,-0.35671454902278654,3.979560830497039,,MB,,-5.576888528668251
0.8212065178720742,,-2.6212472292982216,3.3257944263348485,,MB,,-3.0651877392263054
-0.2302951454913904,-2.8942755809443543,,4.5481031837578065,App,MB,,14.22346928648495
11.114504840286772,,-2.885692274132115,1.2607744050968694,App,MB,,7.931036549358257
0.3477187484229578,1.537535203497395,,4.012336151358109,,MM,,3.49877166434401
4.390613281490168,-1.0728103043220403,6.953581228403687,2.197864735006326,Dec,,-0.8213964776006821,14.05851533985837
-2.691753114684599,,-3.5857816483515883,3.5250261378378185,Dec,MM,,-7.518027826651711
1.0335791211042267,,14.53051806831732,3.5104407388848213,App,,,18.488353557092257
-6.654360440510587,3.4148062410600826,5.506883065616533,3.9044783399169116,,MB,,-0.028622728577662127
13.661952573957686,,5.655218546400462,4.551880360236483,App,,1.8909072971834426,14.220254560426937
11.670887072492844,,10.087638654779276,3.6643734231799825,App,,,20.803387980809443
-4.953119271773312,2.229317583406478,9.479742918629672,1.7191620504982665,App,MA,1.6534105428699275,10.584951338714305
12.162269279791785,1.0350926950471298,15.966259424144535,2.590735925720143,,,-0.32759951426740397,30.976272638112587
10.8581137964155,1.8219319759328587,-2.7676718503616424,3.1699464104403674,Dec,MM,,4.972355709676625
11.334144585020818,,-4.953550333587821,2.4002779007018016,Dec,MB,,4.038639566014213
1.2767610324015344,0.6582666059632586,14.67689824233122,3.634820925613476,Dec,MM,,18.5599176026597
11.020788397938384,,14.48064246198901,2.804005383134703,App,B,4.52178653776452,27.79506013660325
-0.582807034142097,,14.912119528245654,3.1366665144782178,Dec,B,,18.559484432211395
-7.057121214681741,,,2.981769726137599,App,,3.910417555480724,13.815257339988827
13.839576401549126,0.6102724354922057,0.9760439919883019,,Dec,MB,,10.976152169447356
10.12680223188926,,16.487006601965607,4.104184369990823,,MA,,26.55872084664711
-7.257996024642085,-2.91658800547403,13.128859244186152,2.097977063224861,Dec,,,12.9217769942192
-2.0389546144826607,,-7.610939324020148,4.129607929904941,App,,4.021256407508416,-13.717408242372922
-6.820915961540303,,15.411176184236474,4.687679402083013,Dec,MM,,10.127989543990704
2.8151748875348375,4.050025897358429,14.760166640155202,4.101993384824511,,MM,,18.630631293251522
9.634550238177832,,-2.1823211331612216,4.713573046657725,Dec,,,0.573971821610924
-4.774248033668933,-2.484625491634932,14.320416756603521,0.9038933884180723,App,,,17.618773464989935
13.589228342149317,,-7.296959734340146,3.559926324124347,,MB,2.352065668796457,0.4510566907703333
7.262081768593793,-0.6853581886544109,7.519672202470719,3.85269653108817,App,MB,,13.590232582328817
5.543841449398876,,3.3497013577257544,2.2774614960525574,App,MB,,10.256074791750933
14.706844884248325,5.53786245448627,15.553179353098642,3.4576877090913216,,MB,-2.614655950644384,30.645014460020835
,0.24790444922237065,12.253267448637068,3.098850876856317,App,,,21.90679037405325
-7.170369148926573,1.8562084975842292,-0.10762649100669286,2.625671707741032,App,MA,,-4.705962729660758
0.8771552248163808,0.6734404211589443,4.178248802339764,4.674625200834055,Dec,,,1.9198585838680766
11.48632086768212,,15.6575538508812,3.353161684151589,Dec,,,28.495399494035965
-4.419114926727634,1.6859983729996577,2.549426413001452,1.7494371220584488,App,,,2.1510092052317087
-6.169325254044935,3.2253404238880474,,4.2476294207611645,App,,,-13.653468791092763
-4.369634152476497,2.026726365131241,9.448919815577042,4.084614720790056,,,,6.284631305224954
9.149148423757412,-2.0660775699619185,2.777750532374304,3.7530220182315737,,MA,6.056458433288945,9.298817645455586
7.0295889366636555,,-1.0915620783392042,3.921379229862766,Dec,,,2.2688965117685567
-0.2063906378205118,,9.432693142631322,3.2723226811503467,App,MB,,11.584981337877643
10.823754178401666,0.3941234797124403,-2.968212597496744,4.216618122187903,,MB,,2.0327558154045566
-2.62199161411164,0.8993168551603521,6.064199824004621,3.067450632364159,Dec,,,5.850483409607463
1.4952914593670172,-2.7631426637481544,2.623538361244549,4.470204527245244,,MB,,1.0695446982328272
14.990937269938195,,,4.251096098542609,App,MA,,10.982723828391157
,,6.144753817260224,1.9014971859461283,Dec,,,16.30492815742479
4.193266052181679,,11.813477655234603,4.579937141958045,Dec,,,14.536861578119975
5.513504746180578,,,0.8649895823776361,App,MM,3.7433613657783082,15.791190363844958
7.849852421888379,-1.0085797401123955,7.0936480812532405,3.213531010587735,Dec,MB,-0.17551616206583298,15.061921044155518
-4.808127668532909,-0.38955767696282395,-0.4166931801213831,2.5023603922138187,Dec,MB,,-3.028180524126722
15.540332553497523,-2.9488628886008836,-1.1159013896620413,2.76133655142047,,MB,3.3976984096952942,11.580917900451858
11.12748784593508,,16.493170197966368,4.038045795311773,,MM,,27.53689480475739
-4.530130415221176,,4.90594724032556,4.688886443319971,Dec,,6.770429007133833,-1.4432879602527051
3.085488821525834,3.7078276812193884,-4.4390056829449955,4.279122325951752,,,,-6.093073594624535
4.809659540675602,0.3398646739030954,-0.1308818467628523,2.8084601147112807,Dec,MB,,4.323618194280698
-4.758976023379873,2.7726618971859596,3.22238078498769,4.734315281475693,Dec,MB,,-3.9118711241781035
0.11832401124577796,,-6.053870182146596,3.023214951127871,App,,,-7.3234376832817585
-0.3478325462364955,,14.909334610232722,3.859747270770097,App,MB,,17.001386950977707
-4.570276091783217,-1.2101192526237543,-1.7053833719225064,2.9470038468543156,,,,-5.31390953559335
8.95161696619512,1.808966103779282,3.0295305166192605,2.871525720916947,App,MA,,11.471370447640524
-0.023272607194904538,-2.57392410031341,1.3323208989244222,1.8769581076628747,Dec,MM,,3.8929979381554998
6.34299213817555,,-1.1561106973661799,2.1242202611164536,Dec,,,5.382638926687889
,,-4.339903607148768,2.136335431583371,,MB,,7.5366591294806735
7.689234602302182,5.3930926119216105,-3.7034065388971165,2.6534167424308497,,MB,,2.329241422976041
3.3600581294024625,,5.446873290851643,3.784380609941935,Dec,,,8.070643102979169
-6.7150562967349545,,-8.51750209978315,4.153760956202593,App,,2.6581761433435718,-18.608808985407634
13.822589071988675,-0.7199650976506,-6.553188033082375,4.2614934947253085,App,,,-0.3057380819310809
7.4622103279372,,13.312610399419487,1.2878821894615022,Dec,MM,,25.649145524442236
-5.5713992149146385,-1.755136104071308,15.396628494066064,2.927439011764148,,MB,,15.697513405614654
0.8572250322527104,,,3.74810174668492,Dec,MB,,-5.490680158297945
-1.9536134903250861,,3.7402918628504622,4.488140363592401,,MM,,-0.2712483396061427
-1.320543834092617,1.1920369409644294,16.286789326835954,4.647509089396773,Dec,B,,15.686940381434766
14.052962732916042,4.072405098042884,14.220597255639085,,,A,-2.275962352963912,29.409054456780616
10.844312431091614,,1.653327367371375,4.249279905902453,Dec,MM,,7.83344779653806
12.346405045154926,,1.0418377997600583,3.4060810127390404,Dec,MB,,10.452969734197033
1.496831315318703,3.1153003337786096,9.288657918347166,4.547430636353344,App,MM,,9.310863288805358
,,12.267643038237598,2.867884825746411,App,MA,-1.471283536468964,27.283750559811594
4.694990563948137,0.5627928273710479,0.644288917684861,2.1288512115318308,App,MB,,6.373201049023061
